ID	Route	Call	Port	Round_trip	Time
1175	8	5	SHEKOU	7	56
1176	8	6	SINGAPORE	7	61
1177	8	7	DJIBOUTI	7	70
1178	8	8	JEDDAH	7	74
1179	8	9	AIN SUKHNA	7	78
1180	8	10	AQABA	7	81
1181	8	11	DJIBOUTI	7	86
1182	8	12	SINGAPORE	7	97
1183	8	13	SHANGHAI	7	105
1184	8	1	SHANGHAI	8	56
1185	8	2	NINGBO	8	58
1186	8	3	TAIPEI	8	60
1187	8	4	XIAMEN	8	61
1188	8	5	SHEKOU	8	63
1189	8	6	SINGAPORE	8	68
1190	8	7	DJIBOUTI	8	77
1191	8	8	JEDDAH	8	81
1192	8	9	AIN SUKHNA	8	85
1193	8	10	AQABA	8	88
1194	8	11	DJIBOUTI	8	93
1195	8	12	SINGAPORE	8	104
1196	8	13	SHANGHAI	8	112
1197	8	2	NINGBO	9	65
1198	8	3	TAIPEI	9	67
1199	8	4	XIAMEN	9	68
1200	8	5	SHEKOU	9	70
1201	8	6	SINGAPORE	9	75
1202	8	7	DJIBOUTI	9	84
1203	8	8	JEDDAH	9	88
1204	8	9	AIN SUKHNA	9	92
1205	8	10	AQABA	9	95
1206	8	11	DJIBOUTI	9	100
1207	8	12	SINGAPORE	9	111
1208	8	13	SHANGHAI	9	119
1209	8	2	NINGBO	10	72
1210	8	3	TAIPEI	10	74
1211	8	4	XIAMEN	10	75
1212	8	5	SHEKOU	10	77
1213	8	6	SINGAPORE	10	82
1214	8	7	DJIBOUTI	10	91
1215	8	8	JEDDAH	10	95
1216	8	9	AIN SUKHNA	10	99
1217	8	10	AQABA	10	102
1218	8	11	DJIBOUTI	10	107
1219	8	12	SINGAPORE	10	118
1220	8	13	SHANGHAI	10	126
1221	8	2	NINGBO	11	79
1222	8	3	TAIPEI	11	81
1223	8	4	XIAMEN	11	82
1224	8	5	SHEKOU	11	84
1225	8	6	SINGAPORE	11	89
1226	8	7	DJIBOUTI	11	98
1227	8	8	JEDDAH	11	102
1228	8	9	AIN SUKHNA	11	106
1229	8	10	AQABA	11	109
1230	8	11	DJIBOUTI	11	114
1231	8	12	SINGAPORE	11	125
1232	8	13	SHANGHAI	11	133
1233	8	2	NINGBO	12	86
1234	8	3	TAIPEI	12	88
1235	8	4	XIAMEN	12	89
1236	8	5	SHEKOU	12	91
1237	8	6	SINGAPORE	12	96
1238	8	7	DJIBOUTI	12	105
1239	8	8	JEDDAH	12	109
1240	8	9	AIN SUKHNA	12	113
1241	8	10	AQABA	12	116
1242	8	11	DJIBOUTI	12	121
1243	8	12	SINGAPORE	12	132
1244	8	13	SHANGHAI	12	140
1245	8	2	NINGBO	13	93
1246	8	3	TAIPEI	13	95
1247	8	4	XIAMEN	13	96
1248	8	5	SHEKOU	13	98
1249	8	6	SINGAPORE	13	103
1250	8	7	DJIBOUTI	13	112
1251	8	8	JEDDAH	13	116
1252	8	9	AIN SUKHNA	13	120
1253	8	10	AQABA	13	123
1254	8	11	DJIBOUTI	13	128
1255	8	12	SINGAPORE	13	139
1256	8	13	SHANGHAI	13	147
1257	8	2	NINGBO	14	100
1258	8	3	TAIPEI	14	102
1259	8	4	XIAMEN	14	103
1260	8	5	SHEKOU	14	105
1261	8	6	SINGAPORE	14	110
1262	8	7	DJIBOUTI	14	119
