ID	Route	Call	Port	Round_trip	Time
253	2	3	HAMBURG	3	24
254	2	4	ANTWERP	3	27
255	2	5	LE HAVRE	3	30
256	2	6	FOS SUR MER	3	37
257	2	7	LA SPEZIA	3	39
258	2	8	GIOIA TAURO	3	41
259	2	9	POINTE DES GALETS	3	57
260	2	10	PORT LOUIS	3	59
261	2	11	SYDNEY	3	72
262	2	12	MELBOURNE	3	77
263	2	13	ADELAIDE	3	80
264	2	14	FREMANTLE	3	87
265	2	15	SINGAPORE	3	97
266	2	16	COLOMBO	3	104
267	2	17	GIOIA TAURO	3	126
268	2	1	LONDON GATEWAY PORT(ESS)	4	28
269	2	2	ROTTERDAM	4	29
270	2	3	HAMBURG	4	31
271	2	4	ANTWERP	4	34
272	2	5	LE HAVRE	4	37
273	2	6	FOS SUR MER	4	44
274	2	7	LA SPEZIA	4	46
275	2	8	GIOIA TAURO	4	48
276	2	9	POINTE DES GALETS	4	64
277	2	10	PORT LOUIS	4	66
278	2	11	SYDNEY	4	79
279	2	12	MELBOURNE	4	84
280	2	13	ADELAIDE	4	87
281	2	14	FREMANTLE	4	94
282	2	15	SINGAPORE	4	104
283	2	16	COLOMBO	4	111
284	2	17	GIOIA TAURO	4	133
285	2	1	LONDON GATEWAY PORT(ESS)	5	35
286	2	2	ROTTERDAM	5	36
287	2	3	HAMBURG	5	38
288	2	4	ANTWERP	5	41
289	2	5	LE HAVRE	5	44
290	2	6	FOS SUR MER	5	51
291	2	7	LA SPEZIA	5	53
292	2	8	GIOIA TAURO	5	55
293	2	9	POINTE DES GALETS	5	71
294	2	10	PORT LOUIS	5	73
295	2	11	SYDNEY	5	86
296	2	12	MELBOURNE	5	91
297	2	13	ADELAIDE	5	94
298	2	14	FREMANTLE	5	101
299	2	15	SINGAPORE	5	111
300	2	16	COLOMBO	5	118
301	2	17	GIOIA TAURO	5	140
302	2	1	LONDON GATEWAY PORT(ESS)	6	42
303	2	2	ROTTERDAM	6	43
304	2	3	HAMBURG	6	45
305	2	4	ANTWERP	6	48
306	2	5	LE HAVRE	6	51
307	2	6	FOS SUR MER	6	58
308	2	7	LA SPEZIA	6	60
309	2	8	GIOIA TAURO	6	62
310	2	9	POINTE DES GALETS	6	78
311	2	10	PORT LOUIS	6	80
312	2	11	SYDNEY	6	93
313	2	12	MELBOURNE	6	98
314	2	13	ADELAIDE	6	101
315	2	14	FREMANTLE	6	108
316	2	15	SINGAPORE	6	118
317	2	16	COLOMBO	6	125
318	2	17	GIOIA TAURO	6	147
319	2	1	LONDON GATEWAY PORT(ESS)	7	49
320	2	2	ROTTERDAM	7	50
321	2	3	HAMBURG	7	52
322	2	4	ANTWERP	7	55
323	2	5	LE HAVRE	7	58
324	2	6	FOS SUR MER	7	65
325	2	7	LA SPEZIA	7	67
326	2	8	GIOIA TAURO	7	69
327	2	9	POINTE DES GALETS	7	85
328	2	10	PORT LOUIS	7	87
329	2	11	SYDNEY	7	100
330	2	12	MELBOURNE	7	105
331	2	13	ADELAIDE	7	108
332	2	14	FREMANTLE	7	115
333	2	15	SINGAPORE	7	125
334	2	16	COLOMBO	7	132
335	2	17	GIOIA TAURO	7	154
336	2	1	LONDON GATEWAY PORT(ESS)	8	56
337	2	2	ROTTERDAM	8	57
338	2	3	HAMBURG	8	59
339	2	4	ANTWERP	8	62
340	2	5	LE HAVRE	8	65
341	2	6	FOS SUR MER	8	72
342	2	7	LA SPEZIA	8	74
343	2	8	GIOIA TAURO	8	76
344	2	9	POINTE DES GALETS	8	92
345	2	10	PORT LOUIS	8	94
346	2	11	SYDNEY	8	107
347	2	12	MELBOURNE	8	112
348	2	13	ADELAIDE	8	115
349	2	14	FREMANTLE	8	122
350	2	15	SINGAPORE	8	132
351	2	16	COLOMBO	8	139
352	2	17	GIOIA TAURO	8	161
353	2	1	LONDON GATEWAY PORT(ESS)	9	63
354	2	2	ROTTERDAM	9	64
355	2	3	HAMBURG	9	66
356	2	4	ANTWERP	9	69
357	2	5	LE HAVRE	9	72
358	2	6	FOS SUR MER	9	79
359	2	7	LA SPEZIA	9	81
360	2	8	GIOIA TAURO	9	83
361	2	9	POINTE DES GALETS	9	99
362	2	10	PORT LOUIS	9	101
363	2	11	SYDNEY	9	114
364	2	12	MELBOURNE	9	119
365	2	13	ADELAIDE	9	122
366	2	14	FREMANTLE	9	129
367	2	15	SINGAPORE	9	139
368	2	16	COLOMBO	9	146
369	2	17	GIOIA TAURO	9	168
370	2	1	LONDON GATEWAY PORT(ESS)	10	70
371	2	2	ROTTERDAM	10	71
372	2	3	HAMBURG	10	73
373	2	4	ANTWERP	10	76
374	2	5	LE HAVRE	10	79
375	2	6	FOS SUR MER	10	86
376	2	7	LA SPEZIA	10	88
377	2	8	GIOIA TAURO	10	90
378	2	9	POINTE DES GALETS	10	106
379	2	10	PORT LOUIS	10	108
380	2	11	SYDNEY	10	121
381	2	12	MELBOURNE	10	126
382	2	13	ADELAIDE	10	129
383	2	14	FREMANTLE	10	136
384	2	15	SINGAPORE	10	146
385	2	16	COLOMBO	10	153
386	2	17	GIOIA TAURO	10	175
