ID	Route	Call	Port	Round_trip	Time
439	4	2	MUNDRA	9	65
440	4	3	JEBEL ALI	9	69
441	4	4	MOMBASA	9	77
442	4	5	DAR ES SALAAM	9	82
443	4	6	NHAVA SHEVA	9	98
444	4	2	MUNDRA	10	72
445	4	3	JEBEL ALI	10	76
446	4	4	MOMBASA	10	84
447	4	5	DAR ES SALAAM	10	89
448	4	6	NHAVA SHEVA	10	105
449	4	2	MUNDRA	11	79
450	4	3	JEBEL ALI	11	83
451	4	4	MOMBASA	11	91
452	4	5	DAR ES SALAAM	11	96
453	4	6	NHAVA SHEVA	11	112
454	4	2	MUNDRA	12	86
455	4	3	JEBEL ALI	12	90
456	4	4	MOMBASA	12	98
457	4	5	DAR ES SALAAM	12	103
458	4	6	NHAVA SHEVA	12	119
459	4	2	MUNDRA	13	93
460	4	3	JEBEL ALI	13	97
461	4	4	MOMBASA	13	105
462	4	5	DAR ES SALAAM	13	110
463	4	6	NHAVA SHEVA	13	126
464	4	2	MUNDRA	14	100
465	4	3	JEBEL ALI	14	104
466	4	4	MOMBASA	14	112
467	4	5	DAR ES SALAAM	14	117
468	4	6	NHAVA SHEVA	14	133
469	4	2	MUNDRA	15	107
470	4	3	JEBEL ALI	15	111
471	4	4	MOMBASA	15	119
472	4	5	DAR ES SALAAM	15	124
473	4	6	NHAVA SHEVA	15	140
474	4	2	MUNDRA	16	114
475	4	3	JEBEL ALI	16	118
476	4	4	MOMBASA	16	126
477	4	5	DAR ES SALAAM	16	131
478	4	6	NHAVA SHEVA	16	147
479	4	2	MUNDRA	17	121
480	4	3	JEBEL ALI	17	125
481	4	4	MOMBASA	17	133
482	4	5	DAR ES SALAAM	17	138
483	4	6	NHAVA SHEVA	17	154
484	4	2	MUNDRA	18	128
485	4	3	JEBEL ALI	18	132
486	4	4	MOMBASA	18	140
487	4	5	DAR ES SALAAM	18	145
488	4	6	NHAVA SHEVA	18	161
489	4	2	MUNDRA	19	135
490	4	3	JEBEL ALI	19	139
491	4	4	MOMBASA	19	147
492	4	5	DAR ES SALAAM	19	152
493	4	6	NHAVA SHEVA	19	168
494	4	2	MUNDRA	20	142
495	4	3	JEBEL ALI	20	146
496	4	4	MOMBASA	20	154
497	4	5	DAR ES SALAAM	20	159
498	4	6	NHAVA SHEVA	20	175
499	5	1	JEBEL ALI	1	7
500	5	2	MUNDRA	1	10
501	5	3	NHAVA SHEVA	1	13
502	5	4	POINTE NOIRE	1	33
503	5	5	TEMA	1	38
504	5	6	COTONOU	1	40
505	5	7	CAPE TOWN	1	52
506	5	8	DURBAN	1	57
507	5	9	JEBEL ALI	1	77
508	5	1	JEBEL ALI	2	14
509	5	2	MUNDRA	2	17
510	5	3	NHAVA SHEVA	2	20
511	5	4	POINTE NOIRE	2	40
512	5	5	TEMA	2	45
513	5	6	COTONOU	2	47
514	5	7	CAPE TOWN	2	59
515	5	8	DURBAN	2	64
516	5	9	JEBEL ALI	2	84
517	5	1	JEBEL ALI	3	21
518	5	2	MUNDRA	3	24
519	5	3	NHAVA SHEVA	3	27
520	5	4	POINTE NOIRE	3	47
521	5	5	TEMA	3	52
522	5	6	COTONOU	3	54
523	5	7	CAPE TOWN	3	66
524	5	8	DURBAN	3	71
525	5	9	JEBEL ALI	3	91
526	5	1	JEBEL ALI	4	28
527	5	2	MUNDRA	4	31
528	5	3	NHAVA SHEVA	4	34
529	5	4	POINTE NOIRE	4	54
530	5	5	TEMA	4	59
531	5	6	COTONOU	4	61
532	5	7	CAPE TOWN	4	73
533	5	8	DURBAN	4	78
534	5	9	JEBEL ALI	4	98
535	5	1	JEBEL ALI	5	35
