ID	Route	Call	Port	Round_trip	Time
7891	73	6	GDYNIA	2	20
7892	73	7	TILBURY	2	24
7893	73	8	FERROL	2	27
7894	73	9	BILBAO	2	31
7895	73	1	BILBAO	3	17
7896	73	2	ROTTERDAM	3	20
7897	73	3	OSLO	3	23
7898	73	4	AARHUS	3	24
7899	73	5	HELSINGBORG	3	26
7900	73	6	GDYNIA	3	27
7901	73	7	TILBURY	3	31
7902	73	8	FERROL	3	34
7903	73	9	BILBAO	3	38
7904	73	2	ROTTERDAM	4	27
7905	73	3	OSLO	4	30
7906	73	4	AARHUS	4	31
7907	73	5	HELSINGBORG	4	33
7908	73	6	GDYNIA	4	34
7909	73	7	TILBURY	4	38
7910	73	8	FERROL	4	41
7911	73	9	BILBAO	4	45
7912	73	2	ROTTERDAM	5	34
7913	73	3	OSLO	5	37
7914	73	4	AARHUS	5	38
7915	73	5	HELSINGBORG	5	40
7916	73	6	GDYNIA	5	41
7917	73	7	TILBURY	5	45
7918	73	8	FERROL	5	48
7919	73	9	BILBAO	5	52
7920	73	2	ROTTERDAM	6	41
7921	73	3	OSLO	6	44
7922	73	4	AARHUS	6	45
7923	73	5	HELSINGBORG	6	47
7924	73	6	GDYNIA	6	48
7925	73	7	TILBURY	6	52
7926	73	8	FERROL	6	55
7927	73	9	BILBAO	6	59
7928	73	2	ROTTERDAM	7	48
7929	73	3	OSLO	7	51
7930	73	4	AARHUS	7	52
7931	73	5	HELSINGBORG	7	54
7932	73	6	GDYNIA	7	55
7933	73	7	TILBURY	7	59
7934	73	8	FERROL	7	62
7935	73	9	BILBAO	7	66
7936	73	2	ROTTERDAM	8	55
7937	73	3	OSLO	8	58
7938	73	4	AARHUS	8	59
7939	73	5	HELSINGBORG	8	61
7940	73	6	GDYNIA	8	62
7941	73	7	TILBURY	8	66
7942	73	8	FERROL	8	69
7943	73	9	BILBAO	8	73
7944	73	2	ROTTERDAM	9	62
7945	73	3	OSLO	9	65
7946	73	4	AARHUS	9	66
7947	73	5	HELSINGBORG	9	68
7948	73	6	GDYNIA	9	69
7949	73	7	TILBURY	9	73
7950	73	8	FERROL	9	76
7951	73	9	BILBAO	9	80
7952	73	2	ROTTERDAM	10	69
7953	73	3	OSLO	10	72
7954	73	4	AARHUS	10	73
7955	73	5	HELSINGBORG	10	75
7956	73	6	GDYNIA	10	76
7957	73	7	TILBURY	10	80
7958	73	8	FERROL	10	83
7959	73	9	BILBAO	10	87
7960	73	2	ROTTERDAM	11	76
7961	73	3	OSLO	11	79
7962	73	4	AARHUS	11	80
7963	73	5	HELSINGBORG	11	82
7964	73	6	GDYNIA	11	83
7965	73	7	TILBURY	11	87
7966	73	8	FERROL	11	90
7967	73	9	BILBAO	11	94
7968	73	2	ROTTERDAM	12	83
7969	73	3	OSLO	12	86
7970	73	4	AARHUS	12	87
7971	73	5	HELSINGBORG	12	89
7972	73	6	GDYNIA	12	90
7973	73	7	TILBURY	12	94
7974	73	8	FERROL	12	97
7975	73	9	BILBAO	12	101
7976	73	2	ROTTERDAM	13	90
7977	73	3	OSLO	13	93
7978	73	4	AARHUS	13	94
7979	73	5	HELSINGBORG	13	96
7980	73	6	GDYNIA	13	97
7981	73	7	TILBURY	13	101
7982	73	8	FERROL	13	104
7983	73	9	BILBAO	13	108
7984	73	2	ROTTERDAM	14	97
7985	73	3	OSLO	14	100
7986	73	4	AARHUS	14	101
7987	73	5	HELSINGBORG	14	103
7988	73	6	GDYNIA	14	104
7989	73	7	TILBURY	14	108
7990	73	8	FERROL	14	111
7991	73	9	BILBAO	14	115
7992	73	2	ROTTERDAM	15	104
7993	73	3	OSLO	15	107
7994	73	4	AARHUS	15	108
7995	73	5	HELSINGBORG	15	110
7996	73	6	GDYNIA	15	111
7997	73	7	TILBURY	15	115
7998	73	8	FERROL	15	118
7999	73	9	BILBAO	15	122
8000	73	2	ROTTERDAM	16	111
8001	73	3	OSLO	16	114
8002	73	4	AARHUS	16	115
8003	73	5	HELSINGBORG	16	117
8004	73	6	GDYNIA	16	118
8005	73	7	TILBURY	16	122
8006	73	8	FERROL	16	125
8007	73	9	BILBAO	16	129
8008	73	2	ROTTERDAM	17	118
8009	73	3	OSLO	17	121
8010	73	4	AARHUS	17	122
